product_id,name,description,category,subcategory,brand,price,sku,in_stock,inventory_count,rating,review_count,attributes,date_added,is_featured,is_bestseller
180,Wayfair Elegant Office G531,My close thus entire sing. True return argue measure place account.,Furniture,Office,Wayfair,661.64,FUR-OFF-WAY-6481,True,60,4.9,68,"{'color': 'Red', 'weight': 4.25, 'dimensions': {'length': 70.1, 'width': 35.3, 'height': 8.4}}",2024-01-19,False,False
181,Wayfair Stylish Office F356,Pay owner third everyone film exactly indicate own. Memory determine everybody home. Fast include I property.,Furniture,Office,Wayfair,625.87,FUR-OFF-WAY-4175,True,20,3.1,263,"{'color': 'Black', 'weight': 18.65, 'dimensions': {'length': 98.3, 'width': 50.7, 'height': 21.7}}",2024-04-24,False,False
182,Wayfair Minimalist Office F655,Space full mother PM floor try activity. Too down TV key toward approach to. Mr why group left entire near Mr voice.,Furniture,Office,Wayfair,983.0,FUR-OFF-WAY-4726,True,35,4.4,453,"{'color': 'Green', 'weight': 11.53, 'dimensions': {'length': 77.9, 'width': 93.8, 'height': 66.2}}",2024-12-17,False,False
183,Herman Miller Stylish Office C511,Middle challenge collection score by. South space happy notice along continue.,Furniture,Office,Herman Miller,1491.81,FUR-OFF-HER-1469,True,96,3.6,252,"{'color': 'Red', 'weight': 14.56, 'dimensions': {'length': 23.9, 'width': 41.4, 'height': 50.5}}",2025-03-01,False,False
184,Herman Miller Comfortable Office J542,Few western friend. Million prove no why.,Furniture,Office,Herman Miller,534.67,FUR-OFF-HER-2211,False,54,4.7,177,"{'color': 'White', 'weight': 10.79, 'dimensions': {'length': 52.7, 'width': 25.3, 'height': 87.6}}",2024-12-08,False,True
185,Herman Miller Classic Office W837,Manage day especially mission remember final decade. Either member anything central.,Furniture,Office,Herman Miller,420.48,FUR-OFF-HER-5649,True,55,4.8,57,"{'color': 'Green', 'weight': 7.67, 'dimensions': {'length': 83.0, 'width': 25.6, 'height': 88.0}}",2023-10-12,False,False
186,Steelcase Elegant Office B601,Use into card million week investment create. Quality machine low interesting include manage. Record unit space together Democrat democratic.,Furniture,Office,Steelcase,200.89,FUR-OFF-STE-1436,False,72,3.2,403,"{'color': 'Black', 'weight': 17.96, 'dimensions': {'length': 93.6, 'width': 41.7, 'height': 20.2}}",2024-04-05,False,False
187,Steelcase Modern Office U472,Almost security never single wrong reach Democrat. Rise return prevent throughout. Air book speak cause identify until.,Furniture,Office,Steelcase,1128.17,FUR-OFF-STE-4982,True,69,4.0,492,"{'color': 'Silver', 'weight': 5.86, 'dimensions': {'length': 28.2, 'width': 2.5, 'height': 54.7}}",2025-04-17,False,False
188,West Elm Minimalist Office D418,Conference environment not. Resource fine necessary himself pick trouble. Democrat day either film born during. Political tree fire local perform senior capital police.,Furniture,Office,West Elm,386.11,FUR-OFF-WES-6860,False,51,3.1,332,"{'color': 'Gray', 'weight': 17.13, 'dimensions': {'length': 10.2, 'width': 2.4, 'height': 48.6}}",2024-02-21,False,False
189,West Elm Elegant Office Q276,Particular good probably very reduce. Look expect appear training discussion time. Skin identify and increase talk dream.,Furniture,Office,West Elm,471.47,FUR-OFF-WES-6804,True,96,4.8,500,"{'color': 'Green', 'weight': 5.72, 'dimensions': {'length': 49.2, 'width': 99.2, 'height': 89.6}}",2023-12-17,False,False
190,Crate & Barrel Elegant Office Q840,Anything compare different space baby. Soldier choice window kid reduce response. Kid want water save successful site.,Furniture,Office,Crate & Barrel,1243.6,FUR-OFF-CRA-1298,True,74,3.4,104,"{'color': 'Gray', 'weight': 7.56, 'dimensions': {'length': 21.0, 'width': 47.9, 'height': 87.6}}",2024-11-19,False,True
191,Crate & Barrel Elegant Office B899,Indicate stuff culture. Able institution really stuff wonder analysis within maybe.,Furniture,Office,Crate & Barrel,173.76,FUR-OFF-CRA-2897,True,58,5.0,263,"{'color': 'Blue', 'weight': 8.21, 'dimensions': {'length': 93.7, 'width': 76.2, 'height': 7.7}}",2023-11-10,False,False
192,CB2 Minimalist Office B725,Respond share hard language ready. Start without clearly step lot oil likely. Manager traditional half early. Young exactly he Democrat wife few natural.,Furniture,Office,CB2,1404.47,FUR-OFF-CB2-2262,True,48,3.5,1,"{'color': 'White', 'weight': 10.64, 'dimensions': {'length': 8.9, 'width': 45.5, 'height': 86.8}}",2023-06-18,False,True
193,CB2 Sturdy Office D421,According theory threat myself water after now hot. Manage floor hot simple. College often day forward change.,Furniture,Office,CB2,1325.29,FUR-OFF-CB2-4501,True,77,4.7,212,"{'color': 'White', 'weight': 13.92, 'dimensions': {'length': 48.1, 'width': 3.2, 'height': 4.5}}",2024-01-10,False,False
194,Pottery Barn Elegant Office Z633,Main and kid argue water our.,Furniture,Office,Pottery Barn,564.26,FUR-OFF-POT-7764,True,28,4.8,153,"{'color': 'Green', 'weight': 13.99, 'dimensions': {'length': 87.2, 'width': 93.2, 'height': 69.3}}",2024-11-15,False,True
195,Pottery Barn Modern Office Y774,Production summer time research size writer stock include.,Furniture,Office,Pottery Barn,119.12,FUR-OFF-POT-6502,True,0,4.5,14,"{'color': 'Blue', 'weight': 16.38, 'dimensions': {'length': 44.3, 'width': 90.3, 'height': 45.2}}",2024-04-18,False,False
196,Room & Board Stylish Office H868,Sometimes and general stand claim idea us. Item of beat end explain ability.,Furniture,Office,Room & Board,1475.2,FUR-OFF-ROO-3165,True,21,3.9,212,"{'color': 'Gray', 'weight': 3.73, 'dimensions': {'length': 10.0, 'width': 19.4, 'height': 77.9}}",2024-11-13,False,False
197,Room & Board Sturdy Office Z868,Act coach parent more institution. Second process test land impact not age.,Furniture,Office,Room & Board,887.85,FUR-OFF-ROO-5360,False,20,4.9,231,"{'color': 'Red', 'weight': 13.14, 'dimensions': {'length': 13.2, 'width': 5.3, 'height': 80.0}}",2023-11-29,False,False
198,Room & Board Classic Office Y117,Shoulder put range chance past better. Attack ten serious water before usually. Of majority leader method necessary edge baby.,Furniture,Office,Room & Board,1570.75,FUR-OFF-ROO-4369,False,28,3.6,112,"{'color': 'White', 'weight': 10.71, 'dimensions': {'length': 20.3, 'width': 9.4, 'height': 87.1}}",2024-12-06,False,False
199,IKEA Stylish Dining K243,Its politics amount hope blood design. Loss stop far technology necessary executive. Task section western standard.,Furniture,Dining,IKEA,177.31,FUR-DIN-IKE-1138,True,34,4.0,159,"{'color': 'Red', 'weight': 3.17, 'dimensions': {'length': 93.8, 'width': 34.3, 'height': 82.8}}",2024-09-03,True,False
200,IKEA Elegant Dining S315,Miss responsibility manage power notice fine accept forget. Pretty until suggest human.,Furniture,Dining,IKEA,707.76,FUR-DIN-IKE-7166,True,39,4.1,469,"{'color': 'Black', 'weight': 4.21, 'dimensions': {'length': 23.3, 'width': 90.3, 'height': 72.5}}",2024-04-19,False,True
201,Ashley Sturdy Dining E252,Seven may first my she. Building large message tree. Figure cup enjoy project.,Furniture,Dining,Ashley,1153.51,FUR-DIN-ASH-9661,True,74,3.8,366,"{'color': 'Blue', 'weight': 11.68, 'dimensions': {'length': 9.2, 'width': 16.7, 'height': 54.3}}",2024-12-17,False,True
202,Ashley Comfortable Dining T468,Song however we others specific nice. Mother instead pass start.,Furniture,Dining,Ashley,726.22,FUR-DIN-ASH-3053,True,69,4.4,153,"{'color': 'Silver', 'weight': 9.99, 'dimensions': {'length': 67.1, 'width': 87.5, 'height': 88.3}}",2024-02-15,False,True
203,Wayfair Classic Dining G849,Official scene moment design maybe area concern. Full picture lot management force catch son.,Furniture,Dining,Wayfair,216.95,FUR-DIN-WAY-6772,False,53,4.1,344,"{'color': 'Silver', 'weight': 15.51, 'dimensions': {'length': 22.1, 'width': 64.5, 'height': 16.8}}",2024-11-10,False,False
204,Wayfair Modern Dining I178,Fact painting around black billion civil forward. Morning remember air help front risk high. Window room sister fund.,Furniture,Dining,Wayfair,1431.41,FUR-DIN-WAY-1102,True,57,4.0,401,"{'color': 'Gray', 'weight': 18.26, 'dimensions': {'length': 15.8, 'width': 99.2, 'height': 58.5}}",2023-10-16,False,False
205,Herman Miller Sturdy Dining G154,Defense commercial push force human.,Furniture,Dining,Herman Miller,406.16,FUR-DIN-HER-6629,True,52,4.3,235,"{'color': 'Black', 'weight': 15.59, 'dimensions': {'length': 37.2, 'width': 8.6, 'height': 60.6}}",2023-05-22,False,False
206,Herman Miller Modern Dining F818,Personal me cell evidence. I crime person shake happy special my small. Lay surface kid more own since hand.,Furniture,Dining,Herman Miller,1135.48,FUR-DIN-HER-7016,True,52,3.4,355,"{'color': 'White', 'weight': 17.06, 'dimensions': {'length': 61.2, 'width': 83.4, 'height': 73.7}}",2024-08-12,False,False
207,Steelcase Elegant Dining D508,Must art task west authority listen operation. Once cold approach themselves over there born. Protect condition month month.,Furniture,Dining,Steelcase,1212.91,FUR-DIN-STE-8529,True,23,4.9,114,"{'color': 'White', 'weight': 14.99, 'dimensions': {'length': 94.2, 'width': 87.1, 'height': 25.2}}",2025-05-08,False,True
208,Steelcase Elegant Dining T780,Friend wear international couple that century join.,Furniture,Dining,Steelcase,687.06,FUR-DIN-STE-2110,False,34,4.5,59,"{'color': 'Brown', 'weight': 15.56, 'dimensions': {'length': 60.1, 'width': 5.1, 'height': 49.3}}",2025-04-24,False,False
209,Steelcase Modern Dining N152,After themselves agent. Development several share reality. Necessary ability you however themselves total ahead.,Furniture,Dining,Steelcase,1413.8,FUR-DIN-STE-9060,True,22,4.0,454,"{'color': 'Green', 'weight': 18.64, 'dimensions': {'length': 2.2, 'width': 1.7, 'height': 46.1}}",2024-10-16,False,False
210,West Elm Sturdy Dining I694,Plan each reveal what great. Available build tax toward.,Furniture,Dining,West Elm,1382.34,FUR-DIN-WES-7010,True,76,3.2,490,"{'color': 'Red', 'weight': 5.66, 'dimensions': {'length': 63.4, 'width': 77.3, 'height': 49.4}}",2024-05-22,False,False
211,West Elm Comfortable Dining U368,Hospital suffer stop child nation protect. Age ahead suffer glass sound. Generation economic quickly.,Furniture,Dining,West Elm,1230.7,FUR-DIN-WES-1066,True,43,3.5,276,"{'color': 'Black', 'weight': 4.49, 'dimensions': {'length': 52.9, 'width': 34.8, 'height': 62.8}}",2023-06-24,False,False
212,West Elm Comfortable Dining R931,Attention expert half likely without. Thus ahead south.,Furniture,Dining,West Elm,393.22,FUR-DIN-WES-2987,True,99,3.5,317,"{'color': 'Green', 'weight': 19.14, 'dimensions': {'length': 97.6, 'width': 30.6, 'height': 62.2}}",2023-12-27,False,False
213,Crate & Barrel Stylish Dining Y506,Prepare moment color specific daughter open family. Here term another computer single. Despite fire whose.,Furniture,Dining,Crate & Barrel,384.7,FUR-DIN-CRA-9145,True,81,4.4,311,"{'color': 'Red', 'weight': 10.38, 'dimensions': {'length': 80.8, 'width': 50.1, 'height': 20.9}}",2024-02-27,False,True
214,Crate & Barrel Elegant Dining G246,Value involve Mrs deal majority area director as. Us tough gas really at edge daughter.,Furniture,Dining,Crate & Barrel,1211.54,FUR-DIN-CRA-8519,True,91,3.5,297,"{'color': 'Black', 'weight': 17.27, 'dimensions': {'length': 41.5, 'width': 34.9, 'height': 99.0}}",2024-03-24,False,False
215,CB2 Stylish Dining A292,Bring expert order. Reason cell magazine talk plant may.,Furniture,Dining,CB2,1471.18,FUR-DIN-CB2-3853,True,68,3.6,153,"{'color': 'Brown', 'weight': 6.7, 'dimensions': {'length': 69.7, 'width': 30.3, 'height': 17.0}}",2023-07-28,False,False
216,CB2 Sturdy Dining J209,Person goal public day effect. Subject forget administration may way.,Furniture,Dining,CB2,865.6,FUR-DIN-CB2-1459,True,29,4.1,151,"{'color': 'Red', 'weight': 18.61, 'dimensions': {'length': 25.9, 'width': 49.4, 'height': 32.0}}",2024-01-15,False,False
217,CB2 Classic Dining I248,Apply offer be market four white add. Well own leader week sign. Create anything seek yet avoid.,Furniture,Dining,CB2,1535.11,FUR-DIN-CB2-9195,False,33,3.7,413,"{'color': 'Blue', 'weight': 14.73, 'dimensions': {'length': 87.5, 'width': 45.5, 'height': 46.7}}",2024-11-06,True,False
218,Pottery Barn Minimalist Dining I685,Buy close nation environmental. Ready happen ask plant anyone exactly.,Furniture,Dining,Pottery Barn,534.81,FUR-DIN-POT-5811,False,38,3.1,52,"{'color': 'Silver', 'weight': 16.5, 'dimensions': {'length': 69.7, 'width': 53.4, 'height': 31.3}}",2024-09-17,False,False
219,Pottery Barn Classic Dining L176,Particularly almost hospital TV southern. Vote scene idea president there. Value bring suffer. Pass focus medical the over environment we.,Furniture,Dining,Pottery Barn,818.57,FUR-DIN-POT-7694,True,95,4.8,415,"{'color': 'Gray', 'weight': 0.78, 'dimensions': {'length': 96.4, 'width': 87.3, 'height': 82.9}}",2024-11-04,False,False
220,Room & Board Sturdy Dining B241,Short image free house how value author. Add indicate general production.,Furniture,Dining,Room & Board,1000.52,FUR-DIN-ROO-6621,False,5,4.4,86,"{'color': 'Black', 'weight': 7.65, 'dimensions': {'length': 32.4, 'width': 16.5, 'height': 16.8}}",2025-01-26,False,True
221,Room & Board Elegant Dining L120,Around piece little task minute world for. Father clearly board plan across remain stay.,Furniture,Dining,Room & Board,480.25,FUR-DIN-ROO-2377,True,5,4.6,381,"{'color': 'Red', 'weight': 11.33, 'dimensions': {'length': 91.6, 'width': 13.3, 'height': 46.2}}",2024-09-14,True,True
222,Room & Board Stylish Dining Q787,Full road could capital war. Really while cup six sort senior my. Prove physical exist policy state artist run.,Furniture,Dining,Room & Board,656.2,FUR-DIN-ROO-6444,False,65,3.0,116,"{'color': 'Blue', 'weight': 15.15, 'dimensions': {'length': 27.6, 'width': 56.2, 'height': 69.5}}",2024-01-27,False,False
223,IKEA Comfortable Outdoor I735,Clear build about artist create so single. Us edge brother test. Walk owner decide red seat history about.,Furniture,Outdoor,IKEA,373.85,FUR-OUT-IKE-5566,False,69,4.1,376,"{'color': 'Black', 'weight': 0.74, 'dimensions': {'length': 66.7, 'width': 14.3, 'height': 2.9}}",2024-05-17,False,False
224,IKEA Comfortable Outdoor Z830,Rise huge stop out information. Imagine safe land include. Record career floor treatment suggest idea ask.,Furniture,Outdoor,IKEA,1505.25,FUR-OUT-IKE-1849,False,15,4.4,417,"{'color': 'Blue', 'weight': 19.95, 'dimensions': {'length': 90.9, 'width': 76.9, 'height': 73.0}}",2024-04-20,False,False
225,Ashley Sturdy Outdoor R428,No institution election interview check nature. Bar under wonder sing miss with game. Plan drive officer myself respond. Increase reach involve actually increase say.,Furniture,Outdoor,Ashley,944.92,FUR-OUT-ASH-7371,True,92,3.4,188,"{'color': 'Brown', 'weight': 15.82, 'dimensions': {'length': 20.3, 'width': 38.6, 'height': 47.6}}",2024-04-02,False,False
226,Ashley Minimalist Outdoor O941,Man spend where peace sort. Customer when pull represent. Star save act them manage.,Furniture,Outdoor,Ashley,480.46,FUR-OUT-ASH-3235,False,92,3.8,124,"{'color': 'Black', 'weight': 15.43, 'dimensions': {'length': 50.6, 'width': 96.8, 'height': 29.2}}",2023-08-06,False,True
227,Wayfair Minimalist Outdoor J354,Eat sport time improve manage growth. Dinner once give body the thousand. Beautiful audience common.,Furniture,Outdoor,Wayfair,1462.34,FUR-OUT-WAY-2991,True,13,4.6,404,"{'color': 'Red', 'weight': 8.77, 'dimensions': {'length': 79.0, 'width': 96.9, 'height': 98.6}}",2025-04-26,False,False
228,Wayfair Comfortable Outdoor N581,Bill into treatment peace indeed. Arm may along establish history computer term idea.,Furniture,Outdoor,Wayfair,1158.95,FUR-OUT-WAY-4103,False,32,3.6,385,"{'color': 'Brown', 'weight': 13.54, 'dimensions': {'length': 1.8, 'width': 14.7, 'height': 74.3}}",2024-02-05,False,False
229,Herman Miller Classic Outdoor J987,Admit interest item south treatment suddenly personal. Media practice feeling chair miss.,Furniture,Outdoor,Herman Miller,879.53,FUR-OUT-HER-1576,True,22,4.4,153,"{'color': 'White', 'weight': 4.17, 'dimensions': {'length': 42.9, 'width': 48.7, 'height': 55.5}}",2024-04-01,False,True
230,Herman Miller Modern Outdoor R959,Wrong fall hear ago no more beat.,Furniture,Outdoor,Herman Miller,237.05,FUR-OUT-HER-7115,True,79,4.0,409,"{'color': 'Blue', 'weight': 9.54, 'dimensions': {'length': 74.0, 'width': 50.5, 'height': 50.9}}",2023-09-03,False,False
231,Herman Miller Classic Outdoor U604,Door activity agreement away clearly. Sound door affect. Suddenly table will wear.,Furniture,Outdoor,Herman Miller,526.29,FUR-OUT-HER-2172,True,42,4.2,185,"{'color': 'Silver', 'weight': 14.59, 'dimensions': {'length': 47.1, 'width': 18.1, 'height': 3.0}}",2024-05-03,False,False
232,Steelcase Stylish Outdoor B891,Rock somebody event section doctor into.,Furniture,Outdoor,Steelcase,223.37,FUR-OUT-STE-5719,True,0,3.9,482,"{'color': 'Red', 'weight': 14.72, 'dimensions': {'length': 10.7, 'width': 11.0, 'height': 26.9}}",2024-07-29,False,False
233,Steelcase Comfortable Outdoor N430,Blue group pay since big member miss. Teach a method protect responsibility east. Public move should.,Furniture,Outdoor,Steelcase,882.38,FUR-OUT-STE-2077,False,0,3.9,34,"{'color': 'Green', 'weight': 3.01, 'dimensions': {'length': 31.0, 'width': 80.8, 'height': 11.4}}",2024-08-30,False,True
234,Steelcase Minimalist Outdoor L114,However onto brother animal wrong often. Dog really up above alone especially sing. Way language husband four name step task country.,Furniture,Outdoor,Steelcase,158.23,FUR-OUT-STE-5243,True,49,4.6,420,"{'color': 'Gray', 'weight': 2.49, 'dimensions': {'length': 41.1, 'width': 95.9, 'height': 39.6}}",2025-01-11,False,False
235,West Elm Comfortable Outdoor Y262,Head success represent before risk attorney able. Left significant sure word blue out.,Furniture,Outdoor,West Elm,1425.22,FUR-OUT-WES-9192,True,48,3.3,111,"{'color': 'Red', 'weight': 7.49, 'dimensions': {'length': 11.0, 'width': 99.8, 'height': 79.0}}",2023-09-30,False,False
236,West Elm Stylish Outdoor F678,Western rule begin clear buy. Plan however record if far executive. Determine approach yeah particularly paper animal behind wonder.,Furniture,Outdoor,West Elm,1000.23,FUR-OUT-WES-3919,False,36,4.2,298,"{'color': 'White', 'weight': 8.34, 'dimensions': {'length': 79.4, 'width': 68.9, 'height': 8.4}}",2024-07-14,False,False
237,West Elm Elegant Outdoor D321,Everybody wish ready soon plan.,Furniture,Outdoor,West Elm,239.34,FUR-OUT-WES-4418,True,70,4.6,473,"{'color': 'Black', 'weight': 2.0, 'dimensions': {'length': 40.6, 'width': 65.3, 'height': 98.3}}",2024-11-12,False,False
238,Crate & Barrel Classic Outdoor K891,Walk director edge phone.,Furniture,Outdoor,Crate & Barrel,1410.0,FUR-OUT-CRA-5313,True,11,3.0,18,"{'color': 'Red', 'weight': 17.05, 'dimensions': {'length': 29.2, 'width': 36.0, 'height': 52.5}}",2025-03-30,False,False
239,Crate & Barrel Minimalist Outdoor B186,Child create seat mention for course exactly wear. Against fly receive order.,Furniture,Outdoor,Crate & Barrel,1017.3,FUR-OUT-CRA-8064,False,96,3.8,396,"{'color': 'Blue', 'weight': 1.05, 'dimensions': {'length': 19.7, 'width': 24.8, 'height': 55.5}}",2024-01-25,False,False
240,Crate & Barrel Sturdy Outdoor R801,Sell just suddenly policy hospital item. Talk play road pass sign. Present high all early in window.,Furniture,Outdoor,Crate & Barrel,208.63,FUR-OUT-CRA-4654,True,84,4.9,493,"{'color': 'Green', 'weight': 3.31, 'dimensions': {'length': 68.1, 'width': 99.0, 'height': 36.6}}",2025-05-08,False,False
241,CB2 Comfortable Outdoor A360,Get reveal appear capital. Material necessary politics. Season interest four sense science fire.,Furniture,Outdoor,CB2,173.02,FUR-OUT-CB2-8528,False,47,4.5,274,"{'color': 'Black', 'weight': 3.95, 'dimensions': {'length': 37.3, 'width': 72.6, 'height': 69.2}}",2024-10-18,False,True
242,CB2 Stylish Outdoor M598,But draw through dog stock not. Chair war language maintain still entire. Together general better show.,Furniture,Outdoor,CB2,1336.08,FUR-OUT-CB2-2208,True,72,3.5,34,"{'color': 'White', 'weight': 17.11, 'dimensions': {'length': 40.4, 'width': 93.0, 'height': 16.9}}",2024-06-19,False,True
243,CB2 Comfortable Outdoor S530,Theory vote compare spring. Indeed floor type pressure. Bit pull sense develop network often.,Furniture,Outdoor,CB2,128.66,FUR-OUT-CB2-5335,False,33,4.0,32,"{'color': 'Blue', 'weight': 10.76, 'dimensions': {'length': 59.6, 'width': 18.7, 'height': 35.2}}",2024-02-27,False,False
244,Pottery Barn Minimalist Outdoor B365,Charge ask team theory growth woman. Term billion thank office reveal billion computer road. Little current main child.,Furniture,Outdoor,Pottery Barn,526.81,FUR-OUT-POT-5791,True,99,3.4,324,"{'color': 'Brown', 'weight': 16.89, 'dimensions': {'length': 34.6, 'width': 32.9, 'height': 38.1}}",2024-04-09,False,False
245,Pottery Barn Comfortable Outdoor A665,Fund message value debate for white free man. Today nice including energy coach fine. Everybody have number million law hear instead wonder.,Furniture,Outdoor,Pottery Barn,334.71,FUR-OUT-POT-9347,True,49,4.9,419,"{'color': 'Black', 'weight': 12.17, 'dimensions': {'length': 20.6, 'width': 23.8, 'height': 50.1}}",2023-10-24,False,True
246,Room & Board Elegant Outdoor Z299,Society work notice west history organization. More debate owner pressure art.,Furniture,Outdoor,Room & Board,1072.12,FUR-OUT-ROO-5902,True,38,4.2,320,"{'color': 'Brown', 'weight': 10.22, 'dimensions': {'length': 50.8, 'width': 45.0, 'height': 2.0}}",2024-05-16,False,False
247,Room & Board Comfortable Outdoor P927,Pressure sign system tree thing eat low. Gas half relationship. Fish both heart.,Furniture,Outdoor,Room & Board,1378.27,FUR-OUT-ROO-4774,True,62,4.2,19,"{'color': 'White', 'weight': 6.03, 'dimensions': {'length': 95.4, 'width': 80.8, 'height': 77.5}}",2024-09-04,False,True
248,Room & Board Classic Outdoor M104,Painting direction school pull bar.,Furniture,Outdoor,Room & Board,1260.94,FUR-OUT-ROO-8780,True,64,3.2,74,"{'color': 'Green', 'weight': 12.93, 'dimensions': {'length': 9.3, 'width': 46.7, 'height': 69.2}}",2025-05-17,False,True
249,Nike Vintage Men' P846,Fire good kitchen design appear. Pass dream reduce travel almost style recognize. Material couple form identify husband. Class oil memory new actually.,Clothing,Men's,Nike,129.8,CLO-MEN-NIK-5187,True,61,3.1,292,"{'color': 'Green', 'weight': 5.54, 'dimensions': {'length': 50.3, 'width': 83.0, 'height': 87.2}}",2025-03-27,False,False
250,Nike Casual Men' D204,Continue create film threat worry visit air. Clear need likely. Reason yet surface respond.,Clothing,Men's,Nike,41.44,CLO-MEN-NIK-4686,True,69,4.1,375,"{'color': 'Gray', 'weight': 14.17, 'dimensions': {'length': 8.4, 'width': 93.5, 'height': 3.7}}",2023-08-04,False,True
251,Nike Casual Men' A489,Artist so impact positive. Billion month product result offer onto now.,Clothing,Men's,Nike,132.63,CLO-MEN-NIK-4844,True,99,3.8,393,"{'color': 'Black', 'weight': 13.27, 'dimensions': {'length': 56.1, 'width': 47.9, 'height': 35.9}}",2025-03-05,False,False
252,Adidas Slim-fit Men' Z954,War blood shoulder book may. Goal mission race anyone college anything. Just soon past bar. Race job catch phone air today increase.,Clothing,Men's,Adidas,118.42,CLO-MEN-ADI-3873,True,50,4.4,174,"{'color': 'Green', 'weight': 8.61, 'dimensions': {'length': 11.6, 'width': 40.7, 'height': 79.8}}",2023-09-26,False,False
253,Adidas Essential Men' L139,Listen inside right college minute baby away. Nice thousand local growth mention I.,Clothing,Men's,Adidas,185.0,CLO-MEN-ADI-4830,True,98,4.5,304,"{'color': 'Gray', 'weight': 2.83, 'dimensions': {'length': 94.9, 'width': 70.1, 'height': 19.1}}",2025-05-03,True,True
254,H&M Relaxed Men' K608,Suggest pull decade budget now. Blue remember week television win nature art.,Clothing,Men's,H&M,73.25,CLO-MEN-H&M-9888,True,21,4.0,290,"{'color': 'Silver', 'weight': 1.49, 'dimensions': {'length': 53.5, 'width': 9.9, 'height': 93.8}}",2023-08-28,False,False
255,H&M Athletic Men' N209,Whatever nice another yourself allow society. First identify may chair what letter.,Clothing,Men's,H&M,207.89,CLO-MEN-H&M-2023,True,80,3.7,263,"{'color': 'Black', 'weight': 10.72, 'dimensions': {'length': 55.8, 'width': 14.1, 'height': 59.0}}",2024-02-24,True,True
256,H&M Essential Men' Z439,Yourself with feeling follow. Some never prevent include commercial do although. Friend receive tonight each perhaps process spend. Throughout thank technology I.,Clothing,Men's,H&M,20.66,CLO-MEN-H&M-7303,True,12,4.8,253,"{'color': 'Brown', 'weight': 6.04, 'dimensions': {'length': 19.6, 'width': 39.1, 'height': 7.8}}",2024-05-28,False,False
257,Zara Slim-fit Men' U408,Who type night. Also discover house condition day moment.,Clothing,Men's,Zara,55.98,CLO-MEN-ZAR-5208,True,93,3.1,336,"{'color': 'Red', 'weight': 15.6, 'dimensions': {'length': 38.3, 'width': 34.6, 'height': 31.2}}",2024-10-29,False,False
258,Zara Vintage Men' B991,Soldier group business nor each style. Its thought nothing lawyer.,Clothing,Men's,Zara,131.18,CLO-MEN-ZAR-1057,False,92,4.2,279,"{'color': 'Blue', 'weight': 15.87, 'dimensions': {'length': 75.5, 'width': 44.3, 'height': 71.8}}",2023-05-20,False,False
259,Levi's Formal Men' P590,Large focus thus late where. Believe agency clearly race half. Can adult far effect among.,Clothing,Men's,Levi's,23.6,CLO-MEN-LEV-2224,True,18,3.4,11,"{'color': 'Green', 'weight': 14.28, 'dimensions': {'length': 63.6, 'width': 89.4, 'height': 86.8}}",2024-08-29,False,False
260,Levi's Slim-fit Men' Q120,Any night lose cover. Wall within half team.,Clothing,Men's,Levi's,41.85,CLO-MEN-LEV-2652,False,60,4.9,493,"{'color': 'Gray', 'weight': 13.92, 'dimensions': {'length': 62.5, 'width': 36.2, 'height': 40.4}}",2023-10-17,False,False
261,Levi's Athletic Men' R589,Wall remain inside which. Night huge item me tonight study. Same most new research figure certain.,Clothing,Men's,Levi's,101.59,CLO-MEN-LEV-7176,True,12,3.6,55,"{'color': 'Red', 'weight': 13.68, 'dimensions': {'length': 54.4, 'width': 97.3, 'height': 42.2}}",2023-07-13,False,False
262,Gap Formal Men' Z820,Specific opportunity look win opportunity beyond seek. Sit activity former relate whole skin. Community hope third painting half heart.,Clothing,Men's,Gap,156.62,CLO-MEN-GAP-3287,True,31,4.8,197,"{'color': 'White', 'weight': 18.07, 'dimensions': {'length': 60.9, 'width': 67.5, 'height': 44.7}}",2023-06-22,False,False
263,Gap Athletic Men' J146,Theory make see learn image. Pull country whether treat.,Clothing,Men's,Gap,135.13,CLO-MEN-GAP-4104,True,76,3.5,428,"{'color': 'Gray', 'weight': 14.67, 'dimensions': {'length': 29.2, 'width': 92.7, 'height': 6.7}}",2024-09-11,False,False
264,Uniqlo Relaxed Men' O549,Past when race act responsibility sell. Support themselves popular popular yet woman. Blue those physical perform quality important.,Clothing,Men's,Uniqlo,190.11,CLO-MEN-UNI-9627,True,15,4.3,54,"{'color': 'Black', 'weight': 2.64, 'dimensions': {'length': 19.2, 'width': 48.4, 'height': 96.9}}",2023-07-31,False,False
265,Uniqlo Relaxed Men' Q787,Federal young their look particular majority follow.,Clothing,Men's,Uniqlo,166.75,CLO-MEN-UNI-1446,True,37,4.2,481,"{'color': 'Gray', 'weight': 8.65, 'dimensions': {'length': 86.6, 'width': 68.4, 'height': 50.6}}",2024-12-09,False,True
266,North Face Slim-fit Men' U327,Pressure way bag show might less color. Care score every forget well hospital. Fear series painting there lawyer might. Cost single white safe.,Clothing,Men's,North Face,125.42,CLO-MEN-NOR-2291,True,65,4.4,107,"{'color': 'Brown', 'weight': 11.04, 'dimensions': {'length': 12.4, 'width': 54.9, 'height': 66.7}}",2023-09-21,False,False
