transaction_id,product,category,quantity,unit_price,discount,total,transaction_date,transaction_time,region,store_id,customer_id,payment_method,is_online
5706,Laptop,Electronics,3,1736.83,0.0,5210.49,2021-04-30,00:00:00,East,6,2078,Debit Card,True
5707,Blender,Appliances,3,148.56,0.0,445.68,2021-06-24,00:00:00,East,8,3372,Credit Card,True
5708,Keyboard,Electronics,2,42.44,0.0,84.88,2024-10-15,23:31:52,West,3,2543,PayPal,True
5709,Laptop,Electronics,5,2357.9,0.0,11789.5,2022-10-16,00:00:00,South,44,2307,Apple Pay,False
5710,Coffee Maker,Appliances,5,60.33,0.16,253.39,2025-04-05,23:31:52,West,48,604,Google Pay,False
5711,Tablet,Electronics,3,212.62,0.1,574.07,2024-06-27,23:31:52,East,14,2659,Credit Card,False
5712,T-shirt,Clothing,2,25.24,0.0,50.48,2025-01-13,23:31:52,South,11,1729,Debit Card,True
5713,Chair,Furniture,3,499.9,0.04,1439.71,2024-12-19,23:31:52,North,10,3749,Debit Card,True
5714,Chair,Furniture,1,71.34,0.1,64.21,2023-08-26,00:00:00,South,43,3585,Debit Card,False
5715,Desk,Furniture,3,314.69,0.03,915.75,2025-04-17,23:31:52,North,2,2801,PayPal,False
5716,Bookshelf,Furniture,5,282.81,0.0,1414.05,2024-12-19,23:31:52,West,39,638,Debit Card,True
5717,Chair,Furniture,3,393.17,0.08,1085.15,2025-03-18,00:00:00,North,20,2298,Cash,True
5718,Shoes,Clothing,2,178.69,0.0,357.38,2025-02-09,23:31:52,West,28,2345,Credit Card,True
5719,Smartphone,Electronics,1,1032.63,0.0,1032.63,2021-01-28,00:00:00,West,8,3619,Credit Card,False
5720,Headphones,Electronics,4,270.52,0.16,908.95,2024-10-09,23:31:52,East,5,4346,Google Pay,True
5721,Smartphone,Electronics,1,628.44,0.0,628.44,2021-04-18,00:00:00,West,38,3275,Credit Card,True
5722,Headphones,Electronics,2,133.37,0.0,266.74,2024-11-27,23:31:52,South,32,4151,Google Pay,False
5723,Bed Frame,Furniture,3,1168.62,0.0,3505.86,2024-10-23,23:31:52,South,20,2886,Credit Card,True
5724,Laptop,Electronics,4,1544.11,0.29,4385.27,2024-08-17,23:31:52,South,44,779,Cash,False
5725,Tablet,Electronics,1,494.07,0.0,494.07,2024-12-10,00:00:00,West,48,1431,Debit Card,False
5726,T-shirt,Clothing,1,34.92,0.0,34.92,2024-05-21,23:31:52,South,49,3292,Google Pay,True
5727,T-shirt,Clothing,5,22.42,0.0,112.1,2025-05-03,23:31:52,North,32,3948,PayPal,True
5728,Desk,Furniture,2,492.15,0.02,964.61,2025-04-01,23:31:52,South,22,3976,Credit Card,True
5729,Mouse,Electronics,5,33.48,0.25,125.55,2024-06-12,23:31:52,East,5,4555,Credit Card,True
5730,Smartphone,Electronics,2,978.51,0.0,1957.02,2024-05-27,23:31:52,West,4,2637,Debit Card,True
5731,Sofa,Furniture,4,1357.96,0.0,5431.84,2025-05-20,23:31:52,East,50,2457,Apple Pay,True
5732,Sofa,Furniture,1,1682.73,0.0,1682.73,2024-08-24,23:31:52,East,6,4646,Apple Pay,False
5733,Sweater,Clothing,5,30.54,0.0,152.7,2024-03-05,00:00:00,South,45,777,Cash,True
5734,Bed Frame,Furniture,4,1267.52,0.0,5070.08,2025-01-19,23:31:52,North,21,4836,Debit Card,True
5735,Keyboard,Electronics,4,75.58,0.0,302.32,2024-12-09,23:31:52,South,1,2255,Apple Pay,True
5736,Blender,Appliances,1,73.64,0.26,54.49,2025-01-31,23:31:52,West,43,4276,Credit Card,False
5737,Tablet,Electronics,5,629.26,0.0,3146.3,2025-03-21,23:31:52,North,42,1852,Cash,True
5738,Tablet,Electronics,3,419.3,0.0,1257.9,2024-10-17,23:31:52,West,22,724,Debit Card,False
5739,Mouse,Electronics,4,90.89,0.0,363.56,2024-01-22,00:00:00,North,46,1641,Credit Card,False
5740,Jeans,Clothing,3,92.13,0.0,276.39,2024-06-06,23:31:52,West,28,1464,PayPal,True
5741,Toaster,Appliances,4,24.34,0.0,97.36,2025-03-06,23:31:52,North,27,4114,Apple Pay,True
5742,Monitor,Electronics,5,584.39,0.0,2921.95,2024-10-14,00:00:00,West,7,646,PayPal,True
5743,Sweater,Clothing,2,70.84,0.0,141.68,2025-02-15,00:00:00,East,13,4528,Credit Card,False
5744,Laptop,Electronics,1,1333.28,0.0,1333.28,2024-12-29,00:00:00,North,46,193,Google Pay,True
5745,Desk,Furniture,1,674.77,0.0,674.77,2024-06-29,23:31:52,North,9,4082,Apple Pay,False
5746,Sweater,Clothing,3,68.84,0.0,206.52,2021-07-02,00:00:00,North,48,3602,PayPal,True
5747,T-shirt,Clothing,3,18.45,0.0,55.35,2025-03-31,23:31:52,South,5,1869,Google Pay,True
5748,Blender,Appliances,2,180.08,0.0,360.16,2023-02-24,00:00:00,East,34,510,Credit Card,True
5749,Sofa,Furniture,1,814.25,0.25,610.69,2024-12-25,23:31:52,North,30,4536,Debit Card,True
5750,Toaster,Appliances,3,84.55,0.25,190.24,2024-12-01,23:31:52,West,1,1191,PayPal,True
5751,Monitor,Electronics,1,365.3,0.0,365.3,2024-12-23,23:31:52,East,22,1025,Debit Card,True
5752,Bed Frame,Furniture,5,577.24,0.0,2886.2,2020-11-05,00:00:00,North,21,1681,Cash,False
5753,Mouse,Electronics,1,145.05,0.01,143.6,2024-11-07,23:31:52,North,48,1811,Google Pay,True
5754,Jeans,Clothing,3,96.94,0.0,290.82,2025-02-11,23:31:52,North,49,2549,Debit Card,False
5755,Laptop,Electronics,1,1699.88,0.0,1699.88,2025-01-28,00:00:00,South,19,3935,PayPal,False
5756,Sweater,Clothing,4,111.45,0.11,396.76,2024-10-01,23:31:52,South,49,161,Credit Card,False
5757,T-shirt,Clothing,2,32.17,0.0,64.34,2025-01-21,23:31:52,West,15,389,Debit Card,True
5758,Bookshelf,Furniture,2,399.41,0.0,798.82,2024-06-04,23:31:52,South,16,4114,Debit Card,True
5759,Mouse,Electronics,4,108.78,0.2,348.1,2024-07-27,23:31:52,West,7,3440,Google Pay,False
5760,T-shirt,Clothing,2,29.48,0.28,42.45,2024-05-28,23:31:52,West,48,4982,Credit Card,False
5761,Coffee Maker,Appliances,5,179.08,0.0,895.4,2025-01-12,23:31:52,North,28,4974,Apple Pay,True
5762,Toaster,Appliances,4,73.44,0.0,293.76,2025-05-08,23:31:52,East,6,2127,Debit Card,False
5763,Sweater,Clothing,1,55.73,0.07,51.83,2022-09-08,00:00:00,North,9,3812,Cash,True
5764,Blender,Appliances,3,32.21,0.0,96.63,2020-01-18,00:00:00,East,33,1711,Apple Pay,False
5765,Jeans,Clothing,3,84.52,0.0,253.56,2022-02-03,00:00:00,West,46,4168,Cash,True
5766,Desk,Furniture,3,619.52,0.0,1858.56,2024-08-03,23:31:52,South,33,4065,Cash,False
5767,Smartphone,Electronics,1,948.1,0.0,948.1,2024-06-08,23:31:52,West,27,3803,PayPal,False
5768,T-shirt,Clothing,5,33.84,0.0,169.2,2024-06-11,23:31:52,East,38,2500,Cash,True
5769,Bed Frame,Furniture,2,672.14,0.0,1344.28,2025-04-12,23:31:52,East,23,4576,Debit Card,True
5770,Chair,Furniture,1,95.56,0.0,95.56,2024-09-16,23:31:52,North,3,1741,Apple Pay,True
5771,Desk,Furniture,5,420.91,0.06,1978.28,2024-09-10,23:31:52,South,7,1414,Debit Card,True
5772,Keyboard,Electronics,2,109.32,0.0,218.64,2024-11-14,23:31:52,West,14,3769,PayPal,False
5773,Keyboard,Electronics,4,132.43,0.0,529.72,2024-11-23,23:31:52,South,14,3147,Debit Card,False
5774,Keyboard,Electronics,2,69.08,0.0,138.16,2024-08-24,23:31:52,North,3,1240,Credit Card,True
5775,Coffee Maker,Appliances,4,195.21,0.0,780.84,2024-02-08,00:00:00,South,29,4718,Cash,False
5776,Coffee Maker,Appliances,4,245.49,0.0,981.96,2024-09-15,23:31:52,South,35,3349,PayPal,True
5777,Laptop,Electronics,5,1911.24,0.0,9556.2,2025-05-19,23:31:52,North,39,4096,Debit Card,False
5778,Keyboard,Electronics,3,190.59,0.0,571.77,2022-05-06,00:00:00,West,20,2461,Google Pay,False
5779,T-shirt,Clothing,4,35.58,0.0,142.32,2024-11-01,23:31:52,West,38,1023,PayPal,True
5780,Keyboard,Electronics,4,98.53,0.0,394.12,2024-08-30,23:31:52,East,21,1826,Apple Pay,True
5781,Laptop,Electronics,5,1983.06,0.0,9915.3,2025-04-21,23:31:52,South,21,4289,Debit Card,True
5782,Blender,Appliances,1,96.71,0.0,96.71,2025-05-19,23:31:52,West,5,685,Credit Card,True
5783,Chair,Furniture,2,131.81,0.0,263.62,2024-11-21,23:31:52,North,6,1661,PayPal,True
5784,Bed Frame,Furniture,2,260.48,0.0,520.96,2024-08-27,23:31:52,North,41,3541,Debit Card,True
5785,Monitor,Electronics,2,192.22,0.0,384.44,2024-05-29,23:31:52,South,10,3378,Google Pay,True
5786,Tablet,Electronics,1,602.62,0.0,602.62,2021-02-07,00:00:00,South,38,1337,Credit Card,False
5787,Mouse,Electronics,4,91.41,0.07,340.05,2020-11-25,00:00:00,North,15,4001,Apple Pay,False
5788,Jeans,Clothing,5,34.69,0.0,173.45,2024-11-06,23:31:52,West,10,3595,PayPal,False
5789,Shoes,Clothing,2,168.11,0.0,336.22,2020-07-01,00:00:00,East,14,1266,PayPal,True
5790,Bookshelf,Furniture,3,240.05,0.0,720.15,2024-12-20,23:31:52,North,31,747,Google Pay,True
5791,Bed Frame,Furniture,4,562.63,0.0,2250.52,2023-05-14,00:00:00,West,10,4695,Google Pay,False
5792,T-shirt,Clothing,1,35.76,0.0,35.76,2025-05-12,23:31:52,South,19,4670,PayPal,True
5793,Desk,Furniture,2,520.74,0.0,1041.48,2023-11-01,00:00:00,North,7,1604,Apple Pay,True
5794,Tablet,Electronics,2,229.91,0.0,459.82,2025-05-16,23:31:52,East,9,1908,PayPal,False
5795,Jacket,Clothing,1,292.09,0.0,292.09,2025-04-20,23:31:52,East,29,1612,Cash,True
5796,Sofa,Furniture,2,1021.19,0.0,2042.38,2024-10-10,23:31:52,North,40,2838,Credit Card,True
5797,Tablet,Electronics,5,343.97,0.0,1719.85,2024-07-20,23:31:52,West,38,1487,Debit Card,True
5798,Mouse,Electronics,1,54.38,0.19,44.05,2024-09-26,23:31:52,North,10,1938,Credit Card,True
5799,Desk,Furniture,4,317.38,0.0,1269.52,2024-12-02,23:31:52,South,21,3475,Apple Pay,True
5800,Mouse,Electronics,3,141.08,0.0,423.24,2024-10-01,23:31:52,East,2,3286,PayPal,False
5801,Jacket,Clothing,3,269.3,0.0,807.9,2022-01-12,00:00:00,East,36,1645,Cash,True
5802,Smartphone,Electronics,5,1120.74,0.01,5547.66,2024-11-14,23:31:52,West,8,4664,Debit Card,True
5803,Headphones,Electronics,2,313.37,0.0,626.74,2024-08-02,23:31:52,South,32,1685,Google Pay,True
5804,Shoes,Clothing,1,142.5,0.0,142.5,2024-12-04,00:00:00,South,29,2783,PayPal,True
5805,Blender,Appliances,5,82.07,0.0,410.35,2024-08-16,23:31:52,North,2,4374,PayPal,False
5806,Bed Frame,Furniture,2,1442.88,0.09,2626.04,2025-03-19,23:31:52,North,24,2382,Cash,False
5807,Sofa,Furniture,1,556.06,0.0,556.06,2024-10-18,23:31:52,East,26,1493,Credit Card,True
5808,Jeans,Clothing,3,34.63,0.0,103.89,2024-09-27,23:31:52,West,43,1309,Google Pay,True
5809,Monitor,Electronics,2,647.12,0.0,1294.24,2025-05-01,23:31:52,East,32,4306,Apple Pay,True
5810,Coffee Maker,Appliances,2,33.81,0.0,67.62,2024-08-26,23:31:52,West,33,2089,Cash,True
5811,Blender,Appliances,4,73.55,0.0,294.2,2021-12-26,00:00:00,West,27,1037,Apple Pay,False
5812,Bed Frame,Furniture,2,1101.56,0.25,1652.34,2024-07-09,23:31:52,South,40,1080,Google Pay,True
5813,Jacket,Clothing,5,85.99,0.0,429.95,2021-09-17,00:00:00,West,33,4170,Google Pay,True
5814,Laptop,Electronics,2,1966.07,0.0,3932.14,2024-12-30,23:31:52,South,12,4300,PayPal,True
5815,Mouse,Electronics,2,112.08,0.0,224.16,2025-01-31,00:00:00,East,27,653,Apple Pay,False
5816,Bookshelf,Furniture,4,374.03,0.26,1107.13,2023-08-20,00:00:00,East,14,3221,PayPal,True
5817,Bookshelf,Furniture,4,320.16,0.0,1280.64,2024-06-10,00:00:00,West,21,3396,Credit Card,True
5818,Shoes,Clothing,5,144.87,0.0,724.35,2025-03-25,23:31:52,South,14,535,PayPal,False
5819,Sweater,Clothing,4,110.29,0.0,441.16,2020-02-05,00:00:00,South,23,4048,Cash,True
5820,Keyboard,Electronics,2,114.74,0.0,229.48,2024-11-13,00:00:00,East,26,4552,Debit Card,False
5821,Bed Frame,Furniture,4,1211.0,0.0,4844.0,2025-04-14,23:31:52,East,34,4747,Cash,False
5822,Keyboard,Electronics,1,198.57,0.0,198.57,2024-07-03,23:31:52,North,30,1526,Apple Pay,False
5823,Jeans,Clothing,3,36.62,0.0,109.86,2022-05-11,00:00:00,West,49,268,Cash,False
5824,Desk,Furniture,2,618.87,0.0,1237.74,2024-05-20,23:31:52,South,33,2274,Debit Card,False
5825,Jeans,Clothing,1,99.46,0.0,99.46,2025-04-30,23:31:52,South,4,2778,Google Pay,True
5826,Coffee Maker,Appliances,5,116.76,0.29,414.5,2024-12-24,23:31:52,North,7,4249,Cash,False
5827,Blender,Appliances,2,78.03,0.0,156.06,2021-09-08,00:00:00,South,5,1774,Apple Pay,False
5828,Headphones,Electronics,4,144.75,0.01,573.21,2021-01-18,00:00:00,East,48,4405,Apple Pay,False
5829,Smartphone,Electronics,2,598.98,0.04,1150.04,2024-11-11,23:31:52,West,33,897,Google Pay,False
5830,Smartphone,Electronics,3,1029.99,0.0,3089.97,2024-08-23,23:31:52,West,44,2532,Cash,True
5831,Blender,Appliances,4,92.59,0.24,281.47,2025-01-06,00:00:00,North,40,143,Credit Card,True
5832,Bookshelf,Furniture,2,96.58,0.12,169.98,2021-06-06,00:00:00,East,31,82,Apple Pay,True
5833,Shoes,Clothing,1,123.83,0.0,123.83,2025-01-28,23:31:52,East,33,2274,Google Pay,True
5834,Jacket,Clothing,5,79.65,0.0,398.25,2025-02-06,23:31:52,West,35,4240,Credit Card,True
5835,Toaster,Appliances,2,52.8,0.23,81.31,2024-08-03,23:31:52,North,20,4092,Credit Card,True
5836,Desk,Furniture,4,746.92,0.0,2987.68,2025-01-11,23:31:52,West,37,3257,Credit Card,True
5837,Laptop,Electronics,3,1140.26,0.0,3420.78,2024-06-09,23:31:52,East,5,3635,Credit Card,True
5838,Smartphone,Electronics,3,678.64,0.0,2035.92,2024-08-30,23:31:52,West,28,4182,Apple Pay,False
5839,Bed Frame,Furniture,3,636.81,0.0,1910.43,2023-06-25,00:00:00,East,23,1358,Credit Card,True
5840,T-shirt,Clothing,4,29.83,0.0,119.32,2025-05-12,23:31:52,East,19,2503,Google Pay,True
5841,Laptop,Electronics,2,2380.26,0.0,4760.52,2024-07-18,23:31:52,West,9,2133,Cash,True
5842,Chair,Furniture,5,84.96,0.13,369.58,2024-09-19,23:31:52,North,28,1715,Debit Card,True
5843,Sweater,Clothing,2,59.33,0.0,118.66,2024-12-29,23:31:52,West,10,1447,Cash,False
5844,Chair,Furniture,3,158.94,0.0,476.82,2024-07-07,23:31:52,East,16,1792,PayPal,False
5845,Chair,Furniture,5,258.18,0.0,1290.9,2024-12-17,23:31:52,South,4,207,Debit Card,True
5846,Bed Frame,Furniture,1,411.23,0.0,411.23,2024-06-27,23:31:52,West,8,439,Apple Pay,False
5847,Jeans,Clothing,1,85.6,0.0,85.6,2020-04-12,00:00:00,West,23,1567,Apple Pay,True
5848,Smartphone,Electronics,1,592.21,0.0,592.21,2025-01-26,23:31:52,East,26,441,Google Pay,True
5849,Sofa,Furniture,1,513.3,0.22,400.37,2024-10-23,23:31:52,East,23,1746,Credit Card,True
5850,Bed Frame,Furniture,2,572.81,0.0,1145.62,2025-01-13,23:31:52,North,4,3630,Debit Card,False
5851,T-shirt,Clothing,2,19.38,0.14,33.33,2025-05-12,23:31:52,East,3,928,Credit Card,True
5852,Sofa,Furniture,3,644.32,0.0,1932.96,2021-11-10,00:00:00,West,33,4185,PayPal,False
5853,T-shirt,Clothing,5,49.66,0.0,248.3,2025-02-25,23:31:52,South,29,571,Cash,False
5854,Toaster,Appliances,4,44.91,0.0,179.64,2024-08-10,23:31:52,South,21,2460,Debit Card,False
5855,Bed Frame,Furniture,3,758.08,0.08,2092.3,2024-08-24,23:31:52,North,43,37,Apple Pay,False
5856,Keyboard,Electronics,5,112.02,0.0,560.1,2023-03-22,00:00:00,West,35,932,Debit Card,False
5857,Toaster,Appliances,2,58.99,0.0,117.98,2025-02-15,23:31:52,South,23,1495,Cash,False
5858,Sofa,Furniture,4,1769.41,0.08,6511.43,2024-06-20,23:31:52,North,42,746,PayPal,True
5859,Coffee Maker,Appliances,3,146.58,0.22,343.0,2025-01-01,00:00:00,East,39,2159,Google Pay,True
5860,Shoes,Clothing,5,62.47,0.3,218.65,2025-05-20,23:31:52,East,13,1060,Debit Card,True
5861,T-shirt,Clothing,3,35.82,0.0,107.46,2023-07-30,00:00:00,East,12,3103,Google Pay,True
5862,Tablet,Electronics,5,659.51,0.0,3297.55,2024-06-01,23:31:52,North,8,1004,Apple Pay,True
5863,Blender,Appliances,3,189.58,0.1,511.87,2025-02-11,23:31:52,South,35,1334,Google Pay,True
5864,Monitor,Electronics,3,258.65,0.0,775.95,2024-06-01,23:31:52,East,27,2176,Apple Pay,False
5865,Jacket,Clothing,1,173.0,0.11,153.97,2020-11-23,00:00:00,East,26,3012,Credit Card,True
5866,Bed Frame,Furniture,1,671.87,0.0,671.87,2024-09-06,23:31:52,West,38,3960,Credit Card,False
5867,Sofa,Furniture,3,644.31,0.0,1932.93,2024-12-04,23:31:52,North,3,826,Apple Pay,True
5868,Blender,Appliances,2,47.07,0.07,87.55,2024-12-31,23:31:52,East,5,1986,Credit Card,False
5869,Jeans,Clothing,4,62.52,0.0,250.08,2025-03-09,23:31:52,North,9,3789,Debit Card,True
5870,Jacket,Clothing,1,191.27,0.0,191.27,2024-08-28,00:00:00,East,34,2946,Credit Card,True
5871,T-shirt,Clothing,5,16.11,0.17,66.86,2025-03-27,23:31:52,North,1,2889,Apple Pay,False
5872,Tablet,Electronics,4,242.96,0.0,971.84,2025-04-08,23:31:52,North,27,3846,Credit Card,False
5873,Bed Frame,Furniture,5,1189.25,0.23,4578.61,2025-04-12,23:31:52,North,23,1965,Google Pay,True
5874,Tablet,Electronics,1,357.38,0.2,285.9,2023-07-16,00:00:00,West,6,1070,Credit Card,True
5875,Shoes,Clothing,2,147.76,0.0,295.52,2024-07-30,23:31:52,West,42,1228,Debit Card,True
5876,Headphones,Electronics,3,329.0,0.02,967.26,2024-06-08,23:31:52,West,20,4891,Google Pay,True
5877,Jacket,Clothing,1,94.43,0.0,94.43,2024-11-13,23:31:52,North,13,3817,PayPal,False
5878,Jacket,Clothing,5,125.88,0.18,516.11,2024-08-27,23:31:52,West,33,1441,PayPal,True
5879,T-shirt,Clothing,2,36.72,0.0,73.44,2025-01-12,23:31:52,East,2,1866,Apple Pay,True
5880,Sofa,Furniture,2,1209.89,0.02,2371.38,2024-11-28,23:31:52,East,33,1592,PayPal,False
5881,Keyboard,Electronics,1,145.89,0.0,145.89,2020-08-29,00:00:00,North,11,2802,Cash,False
5882,Mouse,Electronics,2,73.28,0.1,131.9,2025-02-22,23:31:52,East,8,4340,Cash,False
5883,Toaster,Appliances,2,60.82,0.0,121.64,2024-09-05,23:31:52,West,11,1119,PayPal,False
5884,Monitor,Electronics,2,496.61,0.15,844.24,2024-10-22,23:31:52,South,16,1997,Debit Card,True
5885,Bed Frame,Furniture,1,419.07,0.0,419.07,2024-11-01,23:31:52,East,20,2814,Apple Pay,True
5886,Mouse,Electronics,2,100.12,0.0,200.24,2020-02-29,00:00:00,East,32,4842,Debit Card,False
5887,Jeans,Clothing,2,40.43,0.0,80.86,2024-12-23,23:31:52,East,9,371,Cash,False
5888,Tablet,Electronics,1,548.44,0.07,510.05,2025-05-11,23:31:52,East,31,4648,Apple Pay,False
5889,Toaster,Appliances,5,74.62,0.0,373.1,2020-05-15,00:00:00,East,12,680,Cash,False
5890,Shoes,Clothing,1,128.91,0.15,109.57,2025-01-09,23:31:52,East,46,4675,Google Pay,True
5891,Monitor,Electronics,2,292.33,0.0,584.66,2024-08-22,23:31:52,South,11,492,Credit Card,True
5892,T-shirt,Clothing,2,46.37,0.0,92.74,2025-03-24,23:31:52,West,49,4027,Credit Card,True
5893,Blender,Appliances,2,74.89,0.0,149.78,2024-07-18,23:31:52,East,19,2275,Google Pay,True
5894,Sofa,Furniture,5,1534.71,0.0,7673.55,2025-04-14,23:31:52,South,36,2617,Apple Pay,False
5895,Blender,Appliances,4,169.25,0.0,677.0,2024-10-28,23:31:52,West,18,2042,Cash,True
5896,Bookshelf,Furniture,5,204.08,0.0,1020.4,2024-06-05,23:31:52,South,31,1465,Credit Card,True
5897,Sofa,Furniture,4,1985.6,0.0,7942.4,2024-11-18,00:00:00,West,40,300,Credit Card,True
5898,Smartphone,Electronics,4,1099.29,0.14,3781.56,2024-06-24,23:31:52,North,34,448,Apple Pay,True
5899,Desk,Furniture,5,539.12,0.0,2695.6,2024-07-08,23:31:52,East,34,3126,Cash,False
5900,Keyboard,Electronics,3,177.91,0.0,533.73,2025-05-19,23:31:52,South,31,2685,Cash,True
5901,Sofa,Furniture,2,1546.31,0.0,3092.62,2024-11-22,23:31:52,West,14,3595,PayPal,True
5902,Tablet,Electronics,1,549.61,0.0,549.61,2024-01-04,00:00:00,East,29,4710,PayPal,False
5903,Desk,Furniture,5,311.16,0.0,1555.8,2025-02-26,23:31:52,North,6,719,PayPal,False
5904,Chair,Furniture,2,178.51,0.0,357.02,2020-11-17,00:00:00,North,10,977,Debit Card,True
5905,Monitor,Electronics,1,205.04,0.0,205.04,2024-11-09,23:31:52,West,11,2473,Credit Card,True
5906,T-shirt,Clothing,5,17.67,0.0,88.35,2024-05-30,23:31:52,South,33,985,Cash,True
5907,Bookshelf,Furniture,2,83.03,0.01,164.4,2023-01-29,00:00:00,East,21,107,Credit Card,True
5908,Keyboard,Electronics,2,69.02,0.0,138.04,2025-05-18,23:31:52,South,9,1326,Cash,True
5909,Desk,Furniture,2,458.9,0.0,917.8,2024-04-28,00:00:00,West,18,977,PayPal,False
5910,T-shirt,Clothing,1,46.96,0.0,46.96,2025-04-25,23:31:52,North,1,936,PayPal,True
5911,Smartphone,Electronics,4,825.18,0.29,2343.51,2024-01-28,00:00:00,East,47,311,PayPal,True
5912,Jacket,Clothing,3,188.38,0.0,565.14,2025-03-03,23:31:52,North,27,494,Apple Pay,True
5913,Headphones,Electronics,3,75.53,0.0,226.59,2024-08-16,23:31:52,South,11,821,Google Pay,False
5914,Bookshelf,Furniture,4,232.57,0.0,930.28,2024-09-02,23:31:52,East,35,3318,Google Pay,False
5915,Headphones,Electronics,2,164.91,0.0,329.82,2023-01-18,00:00:00,West,50,1646,Credit Card,False
5916,Monitor,Electronics,3,396.94,0.0,1190.82,2022-11-14,00:00:00,South,11,4013,Cash,True
5917,Jacket,Clothing,2,258.2,0.27,376.97,2023-08-02,00:00:00,East,33,1887,Debit Card,True
5918,Bookshelf,Furniture,3,107.49,0.0,322.47,2025-01-01,23:31:52,North,37,211,PayPal,True
5919,Coffee Maker,Appliances,1,117.96,0.0,117.96,2025-04-10,23:31:52,East,46,2648,Google Pay,True
5920,Sofa,Furniture,3,1130.13,0.0,3390.39,2025-01-22,23:31:52,East,27,1387,Google Pay,True
5921,Tablet,Electronics,3,419.74,0.0,1259.22,2024-04-19,00:00:00,South,33,1667,Credit Card,True
5922,Jeans,Clothing,5,98.97,0.0,494.85,2025-04-15,00:00:00,West,20,4378,Google Pay,False
5923,Monitor,Electronics,4,691.68,0.0,2766.72,2020-03-27,00:00:00,West,40,3573,Credit Card,False
5924,Bed Frame,Furniture,3,820.3,0.0,2460.9,2024-06-20,23:31:52,East,15,4888,Google Pay,True
5925,Sofa,Furniture,3,1604.53,0.0,4813.59,2020-04-04,00:00:00,North,19,1804,PayPal,True
5926,Headphones,Electronics,4,161.48,0.26,477.98,2024-12-23,23:31:52,West,33,4319,Cash,True
5927,Desk,Furniture,1,714.34,0.0,714.34,2023-02-06,00:00:00,West,5,4093,Cash,True
5928,Bed Frame,Furniture,2,1012.41,0.0,2024.82,2025-04-11,23:31:52,North,48,3305,Debit Card,True
5929,Sofa,Furniture,3,1351.22,0.0,4053.66,2024-10-29,23:31:52,East,16,4118,Google Pay,False
5930,Jeans,Clothing,5,69.0,0.07,320.85,2024-06-17,23:31:52,North,18,3782,Google Pay,False
5931,Headphones,Electronics,3,109.62,0.08,302.55,2024-08-13,23:31:52,South,41,1580,Cash,True
5932,Smartphone,Electronics,3,948.4,0.0,2845.2,2021-03-13,00:00:00,West,10,4018,Google Pay,True
5933,Coffee Maker,Appliances,5,175.65,0.15,746.51,2024-05-26,23:31:52,South,50,4832,Apple Pay,True
5934,Sweater,Clothing,3,61.57,0.07,171.78,2025-03-05,23:31:52,South,46,4925,Cash,True
5935,Blender,Appliances,1,145.69,0.0,145.69,2024-06-18,23:31:52,West,26,2422,PayPal,False
5936,Sweater,Clothing,5,76.36,0.09,347.44,2024-09-13,23:31:52,South,47,1558,Apple Pay,False
5937,Shoes,Clothing,3,148.41,0.23,342.83,2024-12-08,23:31:52,North,22,4399,Google Pay,False
5938,Toaster,Appliances,1,35.0,0.09,31.85,2020-10-03,00:00:00,South,34,4261,Cash,True
5939,Bookshelf,Furniture,5,208.64,0.0,1043.2,2025-02-09,23:31:52,West,14,1957,Credit Card,True
5940,Coffee Maker,Appliances,3,128.9,0.0,386.7,2024-09-16,00:00:00,North,4,2845,Apple Pay,False
5941,Mouse,Electronics,3,74.97,0.11,200.17,2024-12-07,23:31:52,North,24,1672,Debit Card,False
5942,Tablet,Electronics,2,632.48,0.1,1138.46,2024-06-26,23:31:52,West,48,78,Credit Card,True
5943,Sofa,Furniture,3,1104.52,0.0,3313.56,2024-08-21,23:31:52,West,48,607,Cash,False
5944,T-shirt,Clothing,3,31.16,0.0,93.48,2025-05-16,23:31:52,West,45,4891,Google Pay,False
5945,Blender,Appliances,2,156.01,0.16,262.1,2022-04-08,00:00:00,South,14,4374,PayPal,False
5946,Monitor,Electronics,1,158.6,0.0,158.6,2024-09-18,23:31:52,North,16,3819,Google Pay,True
5947,Chair,Furniture,5,450.68,0.0,2253.4,2021-01-17,00:00:00,East,20,4152,Apple Pay,True
5948,Toaster,Appliances,5,44.02,0.0,220.1,2025-03-27,23:31:52,West,12,4956,Apple Pay,True
5949,T-shirt,Clothing,2,41.68,0.18,68.36,2024-12-13,00:00:00,West,2,2334,Credit Card,False
5950,Smartphone,Electronics,3,873.44,0.0,2620.32,2020-09-05,00:00:00,South,33,4366,Credit Card,True
5951,Jeans,Clothing,1,37.09,0.0,37.09,2023-08-10,00:00:00,North,22,1233,Cash,True
5952,Jeans,Clothing,4,39.97,0.0,159.88,2024-06-05,00:00:00,North,20,3602,Cash,True
5953,Sweater,Clothing,5,77.43,0.0,387.15,2023-01-28,00:00:00,East,2,945,Cash,True
5954,Bed Frame,Furniture,1,965.92,0.0,965.92,2025-03-25,00:00:00,South,47,2629,Apple Pay,True
5955,Desk,Furniture,5,184.85,0.0,924.25,2024-11-18,23:31:52,North,39,640,Credit Card,True
5956,Jeans,Clothing,3,93.32,0.0,279.96,2024-10-28,23:31:52,West,22,4465,Google Pay,True
5957,Toaster,Appliances,1,27.51,0.05,26.13,2024-12-15,23:31:52,East,47,4425,PayPal,True
